乐	lèyuèlèyuè
咳	hāiké
宽	kuān
宽度	kuāndù
度	dùduó
泪	lèi
这些	zhèxiē
市	shì
市长	shìzhǎng
长	cháng
大腿	dàtuǐ
腿	tuǐ
大	dà
手肘	shǒuzhǒu
手	shǒu
肘	zhǒu
墟	xū
废墟	fèixū
废	fèi
小偷	xiǎotōu
偷	tōu
小	xiǎo
视	shì
视频	shìpín
频	pín
人群	rénqún
群	qún
小组	xiǎozǔ
组	zǔ
扫	sǎo
大堂	dàtáng
堂	táng
固	gù
固体	gùtǐ
体	tǐ
份	fèn
月	yuè
月份	yuèfèn
寿司	shòusī
司	sī
寿	shòu
少儿	shàoér
桃	táo
味儿	wèir
味	wèi
钢	gāng
钢铁	gāngtiě
铁	tiě
娘	niáng
新	xīn
新娘	xīnniáng
向导	xiàngdǎo
向	xiàng
导	dǎo
静	jìng
寂	jì
寂静	jìjìng
响声	xiǎngshēng
响	xiǎng
声	shēng
到	dào
直到	zhídào
直	zhí
使	shǐ
天使	tiānshǐ
茴	huí
籽	zǐ
土茴香籽	tǔ huíxiāng zǐ
香	xiāng
液	yè
血液	xuèyè
血	xuè
法	fǎ
用	yòng
用法	yòngfǎ
湿	shī
润	rùn
湿润	shīrùn
实	shí
实话	shíhuà
话	huà
埃及	āijí
埃	āi
及	jí
炉	lú
灶	zào
炉灶	lúzào
亚	yà
洲	zhōu
亚洲人	yàzhōu rén
鬼	guǐ
魔	mó
魔鬼	móguǐ
魔术	móshù
奴隶	núlì
隶	lì
奴	nú
丘	qiū
陵	líng
丘陵	qiūlíng
棕色	zōngsè
棕	zōng
言	yán
谣	yáo
谣言	yáoyán
面团	miàntuán
面	miàn
伊	yī
斯	sī
兰	lán
教	jiào
伊斯兰教	yīsīlánjiào
围	wéi
围裙	wéiqún
裙	qún
膛	táng
胸	xiōng
胸膛	xiōngtáng
瘤	liú
肿瘤	zhǒngliú
肿	zhǒng
癌	ái
症	zhèngzhēng
癌症	áizhèng
把	bǎ
安详	ānxiáng
详	xiáng
安	ān
六	liù
物	wù
博物馆	bówùguǎn
馆	guǎn
博	bó
跑	páopǎo
奔跑	bēnpǎo
奔	bēnbèn
诚	chéng
诚实	chéngshí
车库	chēkù
车	chēchējū
库	kù
钟	zhōng
分钟	fēnzhōng
备	bèi
备份	bèifèn
长度	chángdù
成员	chéngyuán
员	yuán
成	chéng
产	chǎn
产量	chǎnliàng
量	liángliàng
扣	kòu
飞	fēi
橙子	chéngzi
橙	chéng
窗	chuāng
窗子	chuāngzi
樱桃	yīngtáo
樱	yīng
头	tóutou
点头	diǎntóu
点	diǎn
读	dú
者	zhě
读者	dúzhě
冬	dōng
冬季	dōngjì
季	jì
看到	kàndào
看	kàn
里边	lǐbian
边	biānbian
而	ér
而是	érshì
是	shì
首	shǒu
一首歌	yīshǒugē
歌手	gēshǒu
夏	xià
番茄	fānqié
番	fān
茄	jiāqié
见到	jiàndào
见	jiànxiàn
拜	bài
礼拜天	lǐbàitiān
礼	lǐ
流利	liúlì
利	lì
流	liú
总是	zǒngshì
律师	lǜshī
律	lǜ
会	huì
会员	huìyuán
公众	gōngzhòng
公	gōng
众	zhòng
化	huà
化石	huàshí
孤儿	gūér
孤	gū
老	lǎo
老是	lǎoshi
网上	wǎngshàng
网	wǎng
复	fù
复活节	fùhuójié
节	jié
活	huó
力	lì
精	jīng
精力	jīnglì
街头	jiētóu
街	jiē
有	yǒu
有用	yǒuyòng
动	dòng
动脉	dòngmài
脉	màimò
人们	rénmen
们	men
慢慢	mànmàn
瑞	ruì
典	diǎn
瑞典	ruìdiǎn
勿	wù
县	xiàn
鞋	xié
凉鞋	liángxié
凉	liángliángliàng
袖	xiù
领袖	lǐngxiù
领	lǐng
一棵树	yīkēshù
棵	kē
树	shù
雨	yǔyù
场	chǎng
一场雨	yīcháng yǔ
一场雪	yīcháng xuě
雪	xuě
园	yuán
校园	xiàoyuán
校	jiàoxiào
万	wàn
一万	yīwàn
信号	xìnhào
号	hào
信	xìn
饭	fàn
顿	dùn
一顿饭	yīdùnfàn
球	qiú
球拍	qiúpāi
拍	pāi
酸奶	suānnǎi
酸	suān
抽	chōu
屉	tì
抽屉	chōuti
一条鱼	yītiáo yú
鱼	yú
条	tiáo
胆	dǎn
胆小鬼	dǎnxiǎoguǐ
岛	dǎo
岛屿	dǎoyǔ
屿	yǔ
衫	shān
连帽衫	liánmàoshān
连	lián
帽	mào
兔	tù
夏季	xiàjì
歐楂	ōuzhā
楂	cházhā
歐	-
污水	wūshuǐ
污	wū
纸	zhǐ
一张纸条	yīzhāng zhǐtiáo
张	zhāng
个	gè
一个梗	yīgè gěng
梗	gěng
监	jiānjiàn
狱	yù
监狱	jiānyù
扁	biǎn
豆	dòu
小扁豆	xiǎobiǎndòu
气	qì
氧	yǎng
氧气	yǎngqì
心水	xīn shuǐ
心	xīn
等	děng
中等	zhōngděng
赌场	dǔchǎng
赌	dǔ
一个湖	yīgè hú
清	qīng
寺	sì
清真寺	qīngzhēnsì
真	zhēn
穆	mù
林	lín
穆斯林	mùsīlín
棉	mián
棉花	miánhua
以色列	yǐsèliè
以	yǐ
列	liè
蜘	zhī
蛛	zhū
蜘蛛	zhīzhū
配	pèi
配偶	pèi’ǒu
蹈	dǎo
舞	wǔ
舞蹈家	wǔdǎojiā
乞	qǐ
丐	gài
乞丐	qǐgài
强奸犯	qiángjiānfàn
奸	jiān
犯	fàn
强	qiáng
贪	tān
贪心	tānxīn
罗	luó
俄	é
俄罗斯	éluósī
贪钱	tānqián
殿	diàn
神	shén
神殿	shéndiàn
隧	suì
道	dào
隧道	suìdào
面筋	miànjīn
筋	jīn
质	zhì
麸质	fūzhì
麸	fū
犹太洁食	yóutài jiéshí
洁	jié
食	shísì
主教	zhǔjiào
主	zhǔ
狭窄	xiázhǎi
窄	zhǎi
狭	xiá
荣	róng
虚	xū
虚荣	xūróng
旋律	xuánlǜ
旋	xuánxuàn
液体	yètǐ
算	suàn
预算	yùsuàn
预	yù
枕	zhěn
枕头	zhěntou
殖	zhí
民	mín
殖民地	zhímíndì
语法	yǔfǎ
语	yǔyù
百分之	bǎifēnzhī
之	zhī
百	bǎi
四	sì
五	wǔ
经	jīng
已	yǐ
已经	yǐjīng
被动	bèidòng
被	bèi
九	jiǔ
十	shí
喂	wèi
找到	zhǎodào
找	zhǎo
车辆	chēliàng
辆	liàng
出	chū
出租	chūzū
朝	cháo
面条	miàntiáo
天气	tiānqì
下	xià
下雨	xiàyǔ
渴	kě
K	-
拉	lā
卡	kǎ
O	-
卡拉OK	kǎlā ok
一张照片	yīzhāng zhàopiàn
片	piàn
照	zhào
鲜	xiānxiǎnxiān
海鲜	hǎixiān
打印机	dǎyìnjī
打	dádǎ
印	yìn
网站	wǎngzhàn
站	zhàn
公民	gōngmín
公式	gōngshì
式	shì
一只眼睛	yīzhī yǎnjīng
眼	yǎn
只	zhǐzhīzhī
睛	jīng
周末	zhōumò
周	zhōu
末	mò
唱	chàng
歌唱	gēchàng
一件衬衫	yījiàn chènshān
衬	chèn
件	jiàn
急	jí
急忙	jímáng
忙	máng
听	tīng
听到	tīngdào
听见	tīngjiàn
加	jiā
热	rè
加热	jiārè
白	bái
蛋白质	dànbáizhì
蛋	dàn
户	hù
外	wài
户外	hùwài
灯	dēng
灯笼	dēnglóng
笼	lónglǒng
极	jí
极端	jíduān
端	duān
台	tái
地质	dìzhì
混乱的	hùnluàn de
混	húnhùn
乱	luàn
想	xiǎng
一个想法	yīgè xiǎngfǎ
孔	kǒng
孔雀	kǒngquè
雀	qiāoquè
撕	sī
利润	lìrùn
纷	fēn
纠纷	jiūfēn
纠	jiū
没用	méiyòng
没	méi
怒	nù
无怒如何	wúnù rúhé
无	wú
打字	dǎzì
字	zì
非法	fēifǎ
非	fēi
跃	yuè
飞跃	fēiyuè
肥	féi
肥沃	féiwò
沃	wò
苗	miáo
疫苗	yìmiáo
疫	yì
气球	qìqiú
虏	lǔ
俘	fú
俘虏	fúlǔ
下雪	xiàxuě
一场比赛	yīcháng bǐsài
赛	sài
考	kǎo
一场考试	yīcháng kǎoshì
试	shì
火	huǒ
一列火车	yīliè huǒchē
刀	dāo
一把刀	yībǎ dāo
一把椅子	yībǎ yǐzi
椅	yǐ
一张桌子	yīzhāng zhuōzi
桌	zhuō
去	qù
失去	shīqù
失	shī
傻	shǎ
记	jì
篇	piān
一篇日记	yīpiān rìjì
惭	cán
惭愧	cánkuì
愧	kuì
停	tíng
停下	tíngxià
蛇	shé
一条蛇	yītiáo shé
台风	táifēng
恤	xù
T	-
T恤	txù
完	wán
完美	wánměi
住房	zhùfáng
住	zhù
房	fáng
植	zhí
一棵植物	yīkē zhíwù
甜品	tiánpǐn
品	pǐn
天然	tiānrán
顽皮	wánpí
顽	wán
皮	pí
维	wéi
生	shēng
维生素	wéishēngsù
素	sù
反	fǎn
义	yì
反义词	fǎnyìcí
学	xué
学者	xuézhě
晓	xiǎo
晓得	xiǎode
得	děi
遇	yù
遇见	yùjiàn
沿	yán
沿海	yánhǎi
小清新	xiǎo qīng xīn
中性	zhōngxìng
战	zhàn
战术	zhànshù
哭泣	kūqì
哭	kū
泣	qì
洋	yáng
大洋洲	dàyángzhōu
愿	yuàn
祝愿	zhùyuàn
祝	zhù
爱尔兰	àiěrlán
尔	ěr
捆绑	kǔnbǎng
捆	kǔn
绑	bǎng
理	lǐ
物理	wùlǐ
山	shān
山顶	shāndǐng
顶	dǐng
同	tóngtòng
同义词	tóngyìcí
葬	zàng
埋葬	máizàng
埋	máimán
牛	niú
放	fàng
放牛	fàngniú
冰	bīng
冰川	bīngchuān
川	chuān
耐	nài
耐用	nàiyòng
插头🔌	chātóu 🔌
插	chā
🔌	-
卡通片	kǎtōngpiàn
通	tōngtòng
障	zhàng
屏	bīngbǐngpíng
屏障	píngzhàng
栋	dòng
一栋房子	yīdòng fángzi
羞愧	xiūkuì
羞	xiū
强奸	qiángjiān
毛毯	máotǎn
毯	tǎn
毛	máo
卖	mài
卖艺	màiyì
人质	rénzhì
圈内人	quānnèirén
内	nèi
圈	quān
态	tài
生态	shēngtài
村子	cūnzi
村	cūn
麦	mài
丹麦	dānmài
丹	dān
讼	sòng
诉	sù
诉讼	sùsòng
统统	tǒngtǒng
统	tǒng
凭	píng
文凭	wénpíng
文	wén
针	zhēn
指	zhǐ
指南针	zhǐnánzhēn
激	jī
令	línglǐnglìng
令人激动	lìngrénjīdòng
八	bā
看电视	kàndiànshì
电	diàn
三	sān
七	qī
不用	bùyòng
猜	cāi
猫粮	māo liáng
粮	liáng
猫	māo
业	yè
毕业生	bìyèshēng
毕	bì
明天	míngtiān
明	míng
物料	wù liào
女儿	nǚér
能	néng
本	běn
本能	běnnéng
跳舞	tiàowǔ
跳	tiào
房东	fángdōng
写	xiě
喝	hē
得分	défēn
购	gòu
购物	gòuwù
工业	gōngyè
工	gōng
互联网	hùliánwǎng
联	lián
互	hù
进	jìn
进去	jìnqù
室友	shìyǒu
友	yǒu
室	shì
盘	pán
键盘	jiànpán
键	jiàn
假期	jiàqī
期	qī
亮	liàng
月亮	yuèliang
浪漫	làngmàn
漫	màn
佛	fófúfú
佛教	fójiào
红	hóng
红酒	hóngjiǔ
酒	jiǔ
海水	hǎishuǐ
航	háng
航空	hángkōng
公主	gōngzhǔ
跪	guì
油	yóu
汽油	qìyóu
汽	qì
海浪	hǎilàng
大意	dàyi
意	yì
辰	chén
诞辰	dànchén
诞	dàn
接	jiē
间接	jiànjiē
盗窃	dàoqiè
盗	dào
窃	qiè
可	kěkè
可靠	kěkào
靠	kào
酒鬼	jiǔguǐ
千克	qiānkè
千	qiān
栗	lì
栗子	lì zi
压	yāyà
压力	yālì
茶	chá
奶茶	nǎichá
在一起	zài yīqǐ
起	qǐ
在	zài
宗教	zōngjiào
宗	zōng
范畴	fànchóu
畴	chóu
范	fàn
蓝天	lántiān
肩	jiān
膀	bǎngbàngpāngpáng
肩膀	jiānbǎng
英	yīng
俊	jùnzùn
英俊	yīngjùn
预报	yùbào
报	bào
明日	míngrì
流汗	liúhàn
汗	hàn
盖	gài
覆	fù
覆盖	fùgài
鼾	hān
打鼾	dǎhān
上去	shàngqù
如同	rútóng
套	tào
一件外套	yījiàn wàitào
欺负	qīfu
欺	qī
负	fù
药	yào
店	diàn
药店	yàodiàn
实力	shílì
音节	yīnjié
音	yīn
功	gōng
功效	gōngxiào
效	xiào
共和国	gònghéguó
共	gòng
台上	táishàng
掉东西	diào dōngxi
掉	diào
柜	jǔguì
书柜	shūguì
书	shū
山坡	shānpō
坡	pō
站住	zhànzhù
途	tú
途中	túzhōng
裤	kù
长裤	chángkù
交	jiāo
官	guān
外交官	wàijiāoguān
食欲	shíyù
欲	yù
走进	zǒujìn
走	zǒu
侣	lǚ
一对情侣	yīduì qínglǚ
情	qíng
肉	ròu
生肉	shēng ròu
吸烟	xīyān
烟	yān
吸	xī
触	chù
触手	chù shǒu
华丽	huálì
温和	wēnhé
荒凉	huāngliáng
荒	huāng
疼	téng
头疼	tóuténg
热可可	rè kěkě
消	xiāo
消费者	xiāofèizhě
费	fèi
仁	rén
杏仁膏	xìngrén gāo
膏	gāogào
杏	xìng
笑	xiào
讥	jī
讥笑	jīxiào
网页	wǎngyè
页	yè
惊	jīng
悚	sǒng
惊悚片	jīngsǒngpiān
笑声	xiàoshēng
硬件	yìngjiàn
硬	yìng
月球	yuèqiú
西兰花	xīlánhuā
一道	yīdào
仪式	yíshì
仪	yí
纽	niǔ
纽约	niǔyuē
约	yāoyuē
一同	yītóng
界限	jièxiàn
限	xiàn
界	jiè
音乐家	yīnyuèjiā
湾区	wānqū
区	qū
湾	wān
贵	guì
珍贵	zhēnguì
珍	zhēn
众多	zhòngduō
多	duō
略	lüè
战略	zhànlüè
行	xíng
可行	kěxíng
织	zhī
汇	huì
词汇表	cíhuìbiǎo
表	biǎo
矿产	kuàngchǎn
矿	kuàng
临床	línchuáng
临	lín
床	chuáng
常	cháng
照常	zhàocháng
吓	xià
我	wǒ
吓我一跳	xià wǒ yī tiào
拧	níng
呕吐	ǒutù
呕	ǒu
吐	tù
绦虫	tāochóng
绦	dítāo
虫	chóng
料子	liàozi
圈外人	quānwàirén
浪漫的	làngmàn de
地标	dìbiāo
标	biāo
袍	páo
浴	yù
浴袍	yùpáo
亭子	tíngzi
亭	tíng
威	wēi
望	wàng
威望	wēiwàng
献	xiàn
文献	wénxiàn
直径	zhíjìng
径	jìng
忠	zhōng
忠实	zhōngshí
罪	zuì
罪犯	zuìfàn
冰激凌	bīngjīlíng
凌	líng
告	gào
被告	bèigào
去年	qùnián
出去	chūqù
昨	zuó
昨天	zuótiān
不停	bùtíng
宠	chǒng
宠物	chǒngwù
一节课	yījiékè
课	kè
不值	bùzhí
值	zhí
背叛	bèipàn
叛	pàn
背	bèi
次要	cìyào
要	yào
次	cì
说	shuō
错	cuò
说错	shuōcuò
东亚	dōngyà
客	kè
乘客	chéngkè
乘	chéng
蓝莓	lánméi
莓	méi
鸡	jī
煎鸡蛋	jiān jīdàn
煎	jiān
北	běi
东北	dōngběi
东南	dōngnán
辞职	cízhí
辞	cí
职	zhí
公里	gōnglǐ
补救	bǔjiù
救	jiù
补	bǔ
此	cǐ
此次	cǐcì
爱说话	ài shuōhuà
盒	hé
盒子	hézi
今年	jīnnián
一张图片	yīzhāng túpiàn
图	tú
豪	háo
豪华	háohuá
苍	cāng
苍白	cāngbái
忘记	wàngjì
忘	wàng
赌博	dǔbó
酱油	jiàngyóu
明年	míngnián
杯	bēi
世	shì
世界杯	shìjièbēi
戴	dài
口	kǒu
戴口罩	dài kǒuzhào
罩	zhào
男	nán
男朋友	nánpéngyou
朋	péng
随	suí
跟	gēn
跟随	gēnsuí
美丽	měilì
运	yùn
好运	hǎoyùn
上次	shàngcì
有美感	yǒu měigǎn
感	gǎn
古典	gǔdiǎn
古	gǔ
坏	huài
惯	guàn
坏习惯	huàixíguàn
习	xí
极其	jíqí
其	qí
海湾	hǎiwān
渐	jiānjiàn
渐渐	jiànjiàn
下次	xiàcì
坝	bà
堤坝	dībà
堤	dī
脚	jiǎo
脚印	jiǎoyìn
工作计划	gōngzuò jìhuà
作	zuō
划	huá
计	jì
勤	qín
通勤	tōngqín
上周	shàngzhōu
恶	ěèwù
恶化	èhuà
考场	kǎochǎng
百度地图	bǎidù dìtú
秘书	mìshū
空军	kōngjūn
挺好	tǐnghǎo
挺	tǐng
来	lái
进这里来	jìn zhèlǐ lái
西北	xīběi
西南	xīnán
民主	mínzhǔ
时	shí
时区	shí qū
辐	fú
射	shè
辐射	fúshè
下周	xiàzhōu
抢救	qiǎngjiù
抢	qiǎng
有毒	yǒu dú
刷	shuā
红肉橙	hóngròu chéng
迦	jiā
释迦果	shìjiā guǒ
释	shì
热水	rèshuǐ
落	làlàoluò
伞	sǎn
降落伞	jiàngluòsǎn
降	jiàngxiáng
童	tóng
童年	tóngnián
搜	sōu
喷	pēnpèn
打喷嚏	dǎpēntì
嚏	tì
地理	dìlǐ
天文	tiānwén
梦	mèng
噩	è
噩梦	èmèng
后	hòu
后勤	hòuqín
软化	ruǎnhuà
软	ruǎn
火药	huǒyào
角	jiǎo
包	bāo
牛角包	niújiǎo bāo
单词卡	dāncí kǎ
单	shàndān
民法	mínfǎ
水很深	shuǐ hěn shēn
深	shēn
很	hěn
形容词	xíngróngcí
容	róng
形	xíng
溅	jiàn
了	le
没事了	méishì le
事	shì
志	zhì
志愿者	zhìyuànzhě
劳	láo
驾	jià
劳驾	láojià
高	gāo
心水很高	xīnshuǐ hěn gāo
逐	zhú
逐渐	zhújiàn
影	yǐng
星	xīng
影星	yǐngxīng
游	yóu
游人	yóurén
服	fúfù
佩服	pèifu
佩	pèi
宇	yǔ
宇航员	yǔhángyuán
家庭教育	jiātíngjiàoyù
育	yù
庭	tíng
助理	zhùlǐ
助	zhù
院	yuàn
庭院	tíngyuàn
自愿	zìyuàn
澳	ào
澳大利亚	àodàlìyà
充	chōng
扩	kuò
扩充	kuòchōng
蜓	tíng
蜻	qīng
蜻蜓	qīngtíng
程	chéng
碑	bēi
里程碑	lǐchéngbēi
礼节	lǐjié
早点	zǎodiǎn
早	zǎo
领事馆	lǐngshìguǎn
领土	lǐngtǔ
犹太会堂	yóutài huìtáng
冒犯	màofàn
冒	mào
徒	tú
督	dū
基督徒	jīdūtú
排	pái
前	qián
前排	qiánpái
坦	tǎn
巴勒斯坦	bālèsītǎn
巴	bā
勒	lèlēi
梯	tī
扶手电梯	fúshǒu diàntī
扶	fú
蟑	zhāng
蟑螂	zhāngláng
螂	láng
频率	pínlǜ
率	lǜshuài
有效果	yǒu xiàoguǒ
没效果	méi xiàoguǒ
瀑布	pùbù
瀑	bàopù
布	bù
息	xī
有出息	yǒu chūxi
一台手机	yītái shǒujī
莱	lái
好莱坞	hǎoláiwù
坞	wù
筛选	shāixuǎn
选	xuǎn
筛	shāi
忘性很大	wàngxìng hěndà
士	shì
绅士	shēnshì
绅	shēn
阿根廷	āgēntíng
根	gēn
阿	āāē
廷	tíng
通货膨胀	tōnghuòpéngzhàng
膨	péng
胀	zhàng
货	huò
相差	xiāngchà
相	xiāngxiāngxiàng
差	chà
崭新	zhǎnxīn
崭	chánzhǎn
庄	zhuāng
庄稼	zhuāngjia
稼	jià
半决赛	bànjuésài
决	jué
疤	bā
必	bì
必将	bìjiāng
将	jiāngjiàngqiāng
出生	chūshēng
免	miǎn
不免	bùmiǎn
排队	páiduì
弹	dàntán
弹钢琴	tángāngqín
琴	qín
处	chǔchù
到处	dàochù
两	liǎng
两年后	liǎngnián hòu
大海	dàhǎi
你身边	nǐ shēnbiān
身	shēn
你	nǐ
单调	dāndiào
调	diàotiáo
州	zhōu
加州	jiāzhōu
昌	chāng
昌盛	chāngshèng
地震	dìzhèn
震	zhèn
春	chūn
春季	chūnjì
展	zhǎn
车展	chēzhǎn
版	bǎn
出版	chūbǎn
煮鸡蛋	zhǔ jīdàn
煮	zhǔ
厨师	chúshī
厨	chú
大奖赛	dàjiǎngsài
奖	jiǎng
放音乐	fàng yīnyuè
胖	pàng
进来	jìnlái
诞生	dànshēng
楼	lóu
楼下	lóuxià
退	tuì
撤	chè
撤退	chètuì
多媒体	duōméitǐ
零下	língxià
零	líng
儿科	érkē
科	kē
鸭	yā
烤鸭	kǎoyā
一共	yígòng
高价	gāojià
个体	gètǐ
控制	kòngzhì
制	zhì
控	kòng
女朋友	nǚpéngyou
米	mǐ
毫米	háomǐ
毫	háo
毫升	háoshēng
升	shēng
呼	hū
呼吸	hūxī
广阔	guǎngkuò
阔	kuò
全部	quánbù
部	bù
全	quán
他	tā
他们	tāmen
观	guànguānguàn
主观	zhǔguān
纪	jǐjì
纪律	jìlǜ
序	xù
程序员	chéngxùyuán
护	hù
导航	dǎoháng
北方人	běifāng rén
南方人	nánfāngrén
监测	jiāncè
测	cè
离婚	líhūn
婚	hūn
离	lí
学习计划	xuéxí jìhuà
厘	lí
厘米	límǐ
岸	àn
东岸	dōngàn
西岸	xīàn
收到	shōudào
收	shōu
轮	lún
轮椅	lúnyǐ
要是	yàoshi
谷	gǔ
谷歌地图	gǔgē dìtú
它们	tāmen
南极	nánjí
问	wèn
询问	xúnwèn
询	xún
再	zài
一再	yízài
泥	nínì
上个月	shànggèyuè
如下	rúxià
诗人	shīrén
诗	shī
舒适	shūshì
舒	shū
适	kuòshìshì
西柚	xīyòu
柚	yòu
池	chí
塘	táng
池塘	chítáng
伤口	shāngkǒu
伤	shāng
长大	zhǎngdà
双手	shuāngshǒu
双	shuāng
四周	sìzhōu
随后	suíhòu
中年	zhōngnián
卫	wèi
卫衣	wèiyī
脑	nǎo
一台电脑	yītái diànnǎo
一对一	yīduìyī
喉	hóu
咙	lóng
喉咙	hóulóng
下个月	xiàgèyuè
相比	xiāngbǐ
唯一	wéiyī
唯	wéiwěi
化肥	huàféi
效率	xiàolǜ
真实	zhēnshí
锅	guō
平底煎锅	píngdǐ jiānguō
平	píng
底	dǐ
践	jiàn
践踏	jiàntà
踏	tātà
一代	yīdài
冷笑话	lěng xiào huà
搬到	bān dào
搬	bān
校外	xiàowài
甲	jiǎ
指甲	zhǐjia
再那块儿	zài nà kuàir
块	kuài
南极洲	nánjízhōu
懒惰	lǎnduò
惰	duò
祖国	zǔguó
祖	zǔ
抢工作	qiǎng gōngzuò
良心	liángxīn
良	liáng
封	fēng
密封	mìfēng
击	jī
枪	qiāng
枪击案	qiāngjīàn
案	àn
百分比	bǎifēnbǐ
气色	qìsè
谈	tán
洽	qià
洽谈	qiàtán
尖脸	jiānliǎn
脸	liǎn
尖	jiān
日常生活	rìchángshēnghuó
敲	qiāo
敲字	qiāozì
妆	zhuāng
药妆店	yàozhuāngdiàn
幅	fú
画	huà
一幅画	yīfú huà
寨	zhài
山寨品	shānzhài pǐn
生理	shēnglǐ
火警	huǒjǐng
警	jǐng
镇静	zhènjìng
镇	zhèn
每	měi
半年	bànnián
悲	bēi
悲观	bēiguān
比如说	bǐrúshuō
别	bié
别的	biéde
潮湿	cháoshī
潮	cháo
薄弱	bóruò
弱	ruò
薄	bó
不在乎	bùzàihu
乎	hū
做好	zuòhǎo
做	zuò
净	jìng
干	gān
干净	gānjìng
刮风	guāfēng
刮	guā
地毯	dìtǎn
记得	jìde
生病	shēngbìng
蒸鸡蛋	zhēng jīdàn
蒸	zhēng
各	gè
理论上说	lǐlùn shàng shuō
论	lúnlùn
籍	jí
国籍	guójí
果汁	guǒzhī
汁	zhī
队员	duìyuán
厅	tīng
大厅	dàtīng
此事	cǐshì
加油站	jiāyóuzhàn
数学	shùxué
柴	chái
柴油	cháiyóu
分类	fēnlèi
类	lèi
分离	fēnlí
