起飞	qǐfēi	/(of an aircraft) to take off/
清楚	qīngchu	/clear/distinct/to understand thoroughly/to be clear about/
请假	qǐngjià	/to request leave of absence/
秋	qiū	/see 鞦韆|秋千[qiu1 qian1]/
裙子	qúnzi	/skirt/CL:條|条[tiao2]/
然后	ránhòu	/then; after that; afterwards/
热情	rèqíng	/cordial/enthusiastic/passion/passionate/passionately/
认为	rènwéi	/to believe; to think; to consider; to feel/
认真	rènzhēn	/conscientious/earnest/serious/to take seriously/to take to heart/
容易	róngyì	/easy; straightforward/likely; liable to; apt to/
如果	rúguǒ	/if/in case/in the event that/
伞	sǎn	/damask silk/variant of 傘|伞[san3]/
上网	shàngwǎng	/to go online/to connect to the Internet/(of a document etc) to be uploaded to the Internet/(tennis, volleyball etc) to move in close to the net/
生气	shēngqì	/to get angry; to be furious/vitality; liveliness/
声音	shēngyīn	/voice/sound/CL:個|个[ge4]/
试	shì	/to test/to try/experiment/examination/test/
世界	shìjiè	/world (CL:個|个[ge4])/
瘦	shòu	/thin/to lose weight/(of clothing) tight/(of meat) lean/(of land) unproductive/
舒服	shūfu	/comfortable/feeling well/
叔叔	shūshu	/father's younger brother/uncle/Taiwan pr. [shu2 shu5]/CL:個|个[ge4]/
树	shù	/tree/CL:棵[ke1]/to cultivate/to set up/
数学	shùxué	/mathematics/
刷牙	shuāyá	/to brush one's teeth/
双	shuāng	/two/double/pair/both/even (number)/
水平	shuǐpíng	/level (of achievement etc)/standard/horizontal/
司机	sījī	/chauffeur; driver/
太阳	tàiyáng	/sun/CL:個|个[ge4]/abbr. for 太陽穴|太阳穴[tai4 yang2 xue2]/
特别	tèbié	/unusual; special/very; especially; particularly/expressly; for a specific purpose/(often followed by 是[shi4]) in particular/
疼	téng	/(it) hurts; sore/to love dearly/
提高	tígāo	/to raise/to increase/to improve/
体育	tǐyù	/sports/physical education/
甜	tián	/sweet/
条	tiáo	/strip/item/article/clause (of law or treaty)/classifier for long thin things (ribbon, river, road, trousers etc)/
同事	tóngshì	/colleague; co-worker/CL:個|个[ge4],位[wei4]/
同意	tóngyì	/to agree/to consent/to approve/
头发	tóufa	/hair (on the head)/
突然	tūrán	/sudden; abrupt; unexpected/
图书馆	túshūguǎn	/library/CL:家[jia1],個|个[ge4]/
腿	tuǐ	/hip bone/old variant of 腿[tui3]/
完成	wánchéng	/to complete; to accomplish/
碗	wǎn	/bowl/cup/CL:隻|只[zhi1],個|个[ge4]/
万	wàn	/ten thousand/a great number/
忘记	wàngjì	/to forget/
为	wèi	/variant of 為|为[wei4]/
为了	wèile	/for; for the purpose of; in order to/
位	wèi	/position/location/place/seat/classifier for people (honorific)/classifier for binary bits (e.g. 十六位 16-bit or 2 bytes)/(physics) potential/
文化	wénhuà	/culture/civilization/cultural/CL:個|个[ge4],種|种[zhong3]/
西	xī	/west/
习惯	xíguàn	/habit/custom/usual practice/to be used to/CL:個|个[ge4]/
洗手间	xǐshǒujiān	/toilet/lavatory/washroom/
洗澡	xǐzǎo	/to bathe/to take a shower/
夏	xià	/summer/
先	xiān	/beforehand; first; earlier/at first; originally/for the time being; for now/(prefix) my late (in referring to deceased relatives older than oneself)/
香蕉	xiāngjiāo	/banana/CL:枝[zhi1],根[gen1],個|个[ge4],把[ba3]/
相信	xiāngxìn	/to believe; to be convinced; to accept as true/
向	xiàng	/variant of 向[xiang4]/direction/orientation/to face/to turn toward/to/towards/shortly before/formerly/
像	xiàng	/to resemble/to be like/to look as if/such as/appearance/image/portrait/image under a mapping (math.)/
小心	xiǎoxīn	/to be careful/to take care/
校长	xiàozhǎng	/(college, university) president/headmaster/CL:個|个[ge4],位[wei4],名[ming2]/
新闻	xīnwén	/news/CL:條|条[tiao2],個|个[ge4]/
新鲜	xīnxiān	/fresh (experience, food etc)/freshness/novel/uncommon/
信用卡	xìnyòngkǎ	/credit card/
行李箱	xínglixiāng	/suitcase/baggage compartment/overhead bin/(car) trunk/boot/
熊猫	xióngmāo	/panda/CL:隻|只[zhi1]/
需要	xūyào	/to need; to want; to demand; to require/needs/
选择	xuǎnzé	/to select; to pick/choice; option; alternative/
要求	yāoqiú	/to request/to require/requirement/to stake a claim/to ask/to demand/CL:點|点[dian3]/
爷爷	yéye	/(coll.) father's father/paternal grandfather/CL:個|个[ge4]/
一定	yídìng	/surely/certainly/necessarily/fixed/a certain (extent etc)/given/particular/must/
一共	yígòng	/altogether/
一会儿	yíhuìr	/a moment/a while/in a moment/now...now.../also pr. [yi1 hui3 r5]/
一样	yíyàng	/same/like/equal to/the same as/just like/
以前	yǐqián	/before/formerly/previous/ago/
一般	yìbān	/same/ordinary/so-so/common/general/generally/in general/
一边	yìbiān	/one side/either side/on the one hand/on the other hand/doing while/
一直	yìzhí	/straight (in a straight line)/continuously; always; all the way through/
音乐	yīnyuè	/music/CL:張|张[zhang1],曲[qu3],段[duan4]/
银行	yínháng	/bank/CL:家[jia1],個|个[ge4]/
饮料	yǐnliào	/drink/beverage/
应该	yīnggāi	/ought to/should/must/
影响	yǐngxiǎng	/influence/effect/to influence/to affect (usually adversely)/to disturb/CL:股[gu3]/
用	yòng	/to use/to employ/to have to/to eat or drink/expense or outlay/usefulness/hence/therefore/
游戏	yóuxì	/game/CL:場|场[chang3]/to play/
有名	yǒumíng	/famous/well-known/
又	yòu	/(once) again/also/both... and.../and yet/(used for emphasis) anyway/
遇到	yùdào	/to meet; to run into; to come across/
元	yuán	/currency unit (esp. Chinese yuan)/(bound form) first; original; primary/(bound form) basic; fundamental/(bound form) constituent; part/(prefix) meta-/(math.) argument; variable/era (of a reign)/(Tw) (geology) eon/
愿意	yuànyì	/to wish/to want/ready/willing (to do sth)/
月亮	yuèliang	/the moon/
越	yuè	/to exceed/to climb over/to surpass/the more... the more/
站	zhàn	/station/to stand/to halt/to stop/branch of a company or organization/website/
张	zhāng	/to open up/to spread/sheet of paper/classifier for flat objects, sheet/classifier for votes/
长（动词）	zhǎng	grow
着急	zháojí	/to worry; to feel anxious/to feel a sense of urgency; to be in a hurry/Taiwan pr. [zhao1 ji2]/
照顾	zhàogù	/to take care of/to show consideration/to attend to/to look after/
照片	zhàopiàn	/photograph/picture/CL:張|张[zhang1],套[tao4],幅[fu2]/
照相机	zhàoxiàngjī	/camera/CL:個|个[ge4],架[jia4],部[bu4],台[tai2],隻|只[zhi1]/
只（量词）	zhī	(measure word)
只（副词）	zhǐ	only
只有……才……	zhǐyǒu…cái…	only if
中文	zhōngwén	/Chinese language/
中间	zhōngjiān	/the middle; the inside/in the middle; within; between; among/during; in the meantime/
终于	zhōngyú	/at last/in the end/finally/eventually/
种	zhǒng	/to plant/to grow/to cultivate/
重要	zhòngyào	/important; significant; major/
周末	zhōumò	/weekend/
主要	zhǔyào	/main; principal; major; primary/
注意	zhùyì	/to take note of; to pay attention to/
自己	zìjǐ	/oneself/one's own/
自行车	zìxíngchē	/bicycle; bike/CL:輛|辆[liang4]/
总是	zǒngshì	/always/
嘴	zuǐ	/mouth/beak/nozzle/spout (of teapot etc)/CL:張|张[zhang1],個|个[ge4]/
最后	zuìhòu	/final/last/finally/ultimate/
最近	zuìjìn	/recently/soon/nearest/
作业	zuòyè	/school assignment/homework/work/task/operation/CL:個|个[ge4]/to operate/
