丈夫	zhàngfu	/husband/CL:個|个[ge4]/
妻子	qīzi	/wife/CL:個|个[ge4]/
孩子	háizi	/child/
男人	nánrén	/a man/a male/men/CL:個|个[ge4]/
女人	nǚrén	/wife/
服务员	fúwùyuán	/waiter/waitress/attendant/customer service personnel/CL:個|个[ge4],位[wei4]/
鱼	yú	/fish/CL:條|条[tiao2],尾[wei3]/
羊肉	yángròu	/mutton/goat meat/
牛奶	niúnǎi	/cow's milk/CL:瓶[ping2],杯[bei1]/
鸡蛋	jīdàn	/(chicken) egg/hen's egg/CL:個|个[ge4],打[da2]/
西瓜	xīguā	/watermelon/CL:顆|颗[ke1],個|个[ge5]/
咖啡	kāfēi	/coffee (loanword)/CL:杯[bei1]/
雪	xuě	/snow/CL:場|场[chang2]/(literary) to wipe away (a humiliation etc)/
药	yào	/medicine/drug/substance used for a specific purpose (e.g. poisoning, explosion, fermenting)/CL:種|种[zhong3],服[fu4],味[wei4]/to poison/
手机	shǒujī	/cell phone/mobile phone/CL:部[bu4],支[zhi1]/
手表	shǒubiǎo	/wristwatch/CL:塊|块[kuai4],隻|只[zhi1],個|个[ge4]/
眼睛	yǎnjīng	/eye/CL:隻|只[zhi1],雙|双[shuang1]/
身体	shēntǐ	/the body/one's health/
公共汽车	gōnggòngqìchē	/bus/CL:輛|辆[liang4],班[ban1]/
报纸	bàozhǐ	/newspaper/newsprint/CL:份[fen4],期[qi1],張|张[zhang1]/
门	mén	/gate/door/CL:扇[shan4]/gateway/doorway/CL:個|个[ge4]/opening/valve/switch/way to do something/knack/family/house/(religious) sect/school (of thought)/class/category/phylum or division (taxonomy)/classifier for large guns/classifier for lessons, subjects, branches of technology/(suffix) -gate (i.e. scandal; derived from Watergate)/
题	tí	/topic/problem for discussion/exam question/subject/to inscribe/to mention/CL:個|个[ge4],道[dao4]/
课	kè	/subject/course/CL:門|门[men2]/class/lesson/CL:堂[tang2],節|节[jie2]/to levy/tax/form of divination/
姓	xìng	/family name/surname/CL:個|个[ge4]/to be surnamed/
问题	wèntí	/question/problem/issue/topic/CL:個|个[ge4]/
事情	shìqing	/affair; matter; thing; business/CL:件[jian4],樁|桩[zhuang1]/
考试	kǎoshì	/to take an exam/exam/CL:次[ci4]/
票	piào	/ticket/ballot/banknote/CL:張|张[zhang1]/person held for ransom/amateur performance of Chinese opera/classifier for groups, batches, business transactions/
意思	yìsi	/idea/opinion/meaning/wish/desire/interest/fun/token of appreciation, affection etc/CL:個|个[ge4]/to give as a small token/to do sth as a gesture of goodwill etc/
颜色	yánsè	/color/countenance/appearance/facial expression/pigment/dyestuff/
铅笔	qiánbǐ	/(lead) pencil/CL:支[zhi1],枝[zhi1],桿|杆[gan3]/
面条	miàntiáo	/noodles/
火车站	huǒchēzhàn	/train station/
公司	gōngsī	/company; firm; corporation/CL:家[jia1]/
宾馆	bīngguǎn	/guesthouse/lodge/hotel/CL:個|个[ge4],家[jia1]/
说话	shuōhuà	/to speak/to say/to talk/to gossip/to tell stories/talk/word/
卖	mài	/to sell/to betray/to spare no effort/to show off or flaunt/
问	wèn	/to ask; to inquire/
走	zǒu	/to walk/to go/to run/to move (of vehicle)/to visit/to leave/to go away/to die (euph.)/from/through/away (in compound verbs, such as 撤走[che4 zou3])/to change (shape, form, meaning)/
进	jìn	/to go forward/to advance/to go in/to enter/to put in/to submit/to take in/to admit/(math.) base of a number system/classifier for sections in a building or residential compound/
出	chū	/variant of 出[chu1] (classifier for plays or chapters of classical novels)/
跑步	pǎobù	/to run/to jog/(military) to march at the double/
到	dào	/to reach; to arrive/to leave for; to go to/to (a place); until (a time); up to (a point)/(verb complement indicating arriving at a place or reaching a point)/considerate; thoughtful; thorough/
穿	chuān	/to wear/to put on/to dress/to bore through/to pierce/to perforate/to penetrate/to pass through/to thread/
洗	xǐ	/to wash; to bathe/to develop (photographs)/to shuffle (cards etc)/to erase (a recording)/
给	gěi	/to supply/to provide/
找	zhǎo	/to try to find/to look for/to call on sb/to find/to seek/to return/to give change/
懂	dǒng	/to understand/to comprehend/
笑	xiào	/to laugh; to smile/to laugh at/
告诉	gàosù	/to tell; to inform; to let know/
准备	zhǔnbèi	/preparation/to prepare/to intend/to be about to/reserve (fund)/
开始	kāishǐ	/to begin/beginning/to start/initial/CL:個|个[ge4]/
介绍	jièshào	/to introduce (sb to sb)/to give a presentation/to present (sb for a job etc)/introduction/
帮助	bāngzhù	/assistance; aid/to help; to assist/
玩	wán	/variant of 玩[wan2]/Taiwan pr. [wan4]/
送	sòng	/to send; to deliver; to transmit/to give (as a present)/to see (sb) off/to accompany; to go along with/
等	děng	/to wait for; to await/by the time; when; till/and so on; etc.; et al./(bound form) class; rank; grade/(bound form) equal to; same as/(used to end an enumeration)/(literary) (plural suffix attached to a personal pronoun or noun)/
让	ràng	/to yield/to permit/to let sb do sth/to have sb do sth/to make sb (feel sad etc)/by (indicates the agent in a passive clause, like 被[bei4])/
起床	qǐchuáng	/to get out of bed; to get up/
唱歌	chànggē	/to sing a song/
跳舞	tiàowǔ	/to dance/
旅游	lǚyóu	/trip/journey/tourism/travel/tour/to travel/
上班	shàngbān	/to go to work/to be on duty/to start work/to go to the office/
生病	shēngbìng	/to fall ill/
休息	xiūxi	/rest/to rest/
运动	yùndòng	/to move/to exercise/sports/exercise/motion/movement/campaign/CL:場|场[chang3]/
游泳	yóuyǒng	/swimming/to swim/
踢足球	tīzúqiú	play footbal
打篮球	dǎlánqiú	play basketball
完	wán	/to finish/to be over/whole/complete/entire/
觉得	juédé	/to think that ...; to feel that .../to feel (uncomfortable etc)/
知道	zhīdao	/to know; to become aware of/also pr. [zhi1 dao5]/
希望	xīwàng	/to hope/a hope; a wish (CL:個|个[ge4])/
可以	kěyǐ	/can/may/possible/able to/not bad/pretty good/
要	yào	/to want; to need; to ask for/will; shall; about to/need to; should/if (same as 要是[yao4 shi5])/(bound form) important/
可能	kěnéng	/might (happen)/possible/probable/possibility/probability/maybe/perhaps/CL:個|个[ge4]/
高	gāo	/high/tall/above average/loud/your (honorific)/
红	hóng	/red/popular/revolutionary/bonus/
白	bái	/white/snowy/pure/bright/empty/blank/plain/clear/to make clear/in vain/gratuitous/free of charge/reactionary/anti-communist/funeral/to stare coldly/to write wrong character/to state/to explain/vernacular/spoken lines in opera/
黑	hēi	/black/dark/sinister/secret/shady/illegal/to hide (sth) away/to vilify/(loanword) to hack (computing)/
忙	máng	/busy/hurriedly/to hurry/to rush/
快	kuài	/rapid/quick/speed/rate/soon/almost/to make haste/clever/sharp (of knives or wits)/forthright/plainspoken/gratified/pleased/pleasant/
慢	màn	/slow/
远	yuǎn	/to distance oneself from (classical)/
近	jìn	/near/close to/approximately/
好吃	hǎochī	/to be fond of eating/to be gluttonous/
累	lèi	/rope/to bind together/to twist around/
长	cháng	/chief/head/elder/to grow/to develop/to increase/to enhance/
新	xīn	/new/newly/meso- (chemistry)/
贵	guì	/expensive/(bound form) highly valued; precious/(bound form) noble; of high rank/(prefix) (honorific) your/
便宜	piányi	/cheap; inexpensive/a petty advantage/to let sb off lightly/
晴	qíng	/clear/fine (weather)/
阴	yīn	/variant of 陰|阴[yin1]/
错	cuò	/mistake/wrong/bad/interlocking/complex/to grind/to polish/to alternate/to stagger/to miss/to let slip/to evade/to inlay with gold or silver/
快乐	kuàilè	/happy; joyful/
对	duì	/right; correct/towards; at; for/concerning; regarding/to treat (sb a certain way)/to face/(bound form) opposite; facing; matching/to match together; to adjust/to fit; to suit/to answer; to reply/to add; to pour in (a fluid)/to check; to compare/classifier: couple; pair/
对	duì	/right; correct/towards; at; for/concerning; regarding/to treat (sb a certain way)/to face/(bound form) opposite; facing; matching/to match together; to adjust/to fit; to suit/to answer; to reply/to add; to pour in (a fluid)/to check; to compare/classifier: couple; pair/
