"我⠀";"wǒ";"I; me; my";"我 (I)";"Other words using this character: 我们 (wǒmen; we)";"❈ 我喜欢唱歌。";"【wǒ xǐhuan chànggē.】

"这 (这儿)⠀";"zhè ( zhèr)";"this (here)";"这 (this)";"There are no other HSK words in this level (or before) using this character.";" ";"There are no other HSK words in this level (or before) using this character.";"(";"There are no other HSK words in this level (or before) using this character.";"这 (this)";"There are no other HSK words in this level (or before) using this character.";"儿 (person/diminutive)";"Other words using this character: 哪儿 (nǎr; where); 一点儿 (yīdiǎnr; a little); 儿子 (érzi; son); 女儿 (nǚér; daughter)";")";"There are no other HSK words in this level (or before) using this character."

"那 (那儿)⠀";"nà (nàr)";"that (there)";"那 (that)";"There are no other HSK words in this level (or before) using this character.";" ";"There are no other HSK words in this level (or before) using this character.";"(";"There are no other HSK words in this level (or before) using this character.";"那 (that)";"There are no other HSK words in this level (or before) using this character.";"儿 (person/diminutive)";"Other words using this character: 哪儿 (nǎr; where); 一点儿 (yīdiǎnr; a little); 儿子 (érzi; son); 女儿 (nǚér; daughter)";")";"There are no other HSK words in this level (or before) using this character."

"哪⠀";"nǎ";"which? (interrogative, followed by classifier or numeral-classifier)";"哪 (which)";"Other words using this character: 哪儿 (nǎr; where)";"❈ 你要哪一种颜色的衣服？";"【nǐ yào nǎ yīzhǒng yánsè de yīfú?】
Which color of clothes do you want?";"❈ 这些书哪一本是你的？";"【zhèxiē shū nǎ yìběn shì nǐ de?】
Which one of these books is yours?";"❈ 哪个城市是你最喜欢的？";"【nǎge chéngshì shì nǐ zuì xǐhuan de?】
Which city is your favorite?";"🐇 温情不确定哪个方子最适合治疗这种病症。";"【wēnqíng bù quèdìng nǎge fāngzi zuì shìhé zhìliáo zhèzhǒng bìngzhèng.】
Wen Qing is not sure which prescription is most suitable for treating this illness.";"🐇 江澄不知道哪一种武功最适合他的性格和天赋。";"【jiāngchéng bù zhīdào nǎ yīzhǒng wǔgōng zuì shìhé tā de xìnggé hé tiānfù.】
Jiang Cheng doesn't know which martial arts are most suitable for his personality and talents.";"♻❈ 欧盟的总部在哪里？";"【ōuméng de zǒngbù zài nǎlǐ?】
Where is the headquarters of the European Union?";"♻❈ 我还没想好要去哪里度假。";"【wǒ hái méixiǎng hǎo yào qù nǎlǐ dùjià.】
I haven't decided where to go on vacation yet.";"♻❈ 我不知道从哪里开头。";"【wǒ bù zhīdào cóng nǎlǐ kāitóu.】
I don't know where to start.";"♻❈ 亲爱的，你在哪里？";"【qīnài de, nǐ zài nǎlǐ?】
Dear, where are you?";"♻❈ 你知道哪些人会来参加派对吗？";"【nǐ zhīdào nǎxiē rénhuìlái cānjiā pàiduì ma?】
Do you know who will come to the party?";"♻❈ 哪些书是你的？";"【nǎxiē shū shì nǐ de?】
Which books are yours?"

"哪儿⠀";"nǎr";"where?; wherever; anywhere; somewhere; (used in rhetorical questions) how can ...?; how could ...?";"哪 (which)";"Other words using this character: 哪 (nǎ; which)";"儿 (person/diminutive)";"Other words using this character: 一点儿 (yīdiǎnr; a little); 儿子 (érzi; son); 女儿 (nǚér; daughter)";"❈ 我哪儿也不想去。";"【wǒ nǎr yě bùxiǎng qù.】
I don't want to go anywhere.";"❈ 你去哪儿？";"【nǐ qù nǎr?】
Where are you going?";"❈ 他哪儿都不愿意去。";"【tā nǎr dōu bù yuànyì qù.】
He is unwilling to go anywhere.";"🐇 蓝忘机：哪儿都好，只要是你安全就行。";"【lánwàngjī ： nǎr dōu hǎo, zhǐyào shì nǐ ānquán jiùxíng.】
Lan Wangji: Anywhere is fine, as long as you are safe.";"🐇 魏无羡：你说他去哪儿了？";"【wèiwúxiàn ： nǐ shuō tā qù nǎr le?】
Wei Wuxian: Where do you think he went?";"♻❈ 这个节目里的拆哪儿很有趣。";"【zhège jiémù lǐ de chāi nǎr hěn yǒuqù.】
The jokes about House Removal System in this show are very interesting.";"♻❈ 这个笑话是关于拆哪儿的。";"【zhège xiàohuà shì guānyú chāi nǎr de.】
This joke is about House Removal System.";"♻❈ 他总是喜欢开拆哪儿的玩笑。";"【tā zǒngshì xǐhuan kāichāi nǎr de wánxiào.】
He always likes to make jokes about House Removal System.";"♻🐇 金凌对魏无羡说：“别再拆哪儿了，这不好笑。”";"【jīnlíngduì wèiwúxiàn shuō ： “ bié zài chāi nǎr le, zhè bùhǎo xiào. ”】
Jin Ling said to Wei Wuxian, ""Stop making jokes about the House Removal System, it's not funny.""";"♻🐇 温情对魏无羡说：“你别老拆哪儿了，这不礼貌。”";"【wēnqíng duì wèiwúxiàn shuō ： “ nǐbié lǎo chāi nǎr le, zhè bù lǐmào. ”】
Wen Qing said to Wei Wuxian, ""Stop making jokes about the House Removal System, it's impolite."""

"谁⠀";"shéi";"who; also pr. [shuí]";"谁 (who)";"There are no other HSK words in this level (or before) using this character.";"❈ 谁来了？";"【shéi lái le?】
Who came?";"❈ 我不知道是谁。";"【wǒ bù zhīdào shì shéi.】
I don't know who it is.";"❈ 谁会知道呢？";"【shéi huì zhīdào ne?】
Who would know?";"❈ 谁来过这里？";"【shéi lái guò zhèlǐ?】
Who has been here?";"❈ 你知道谁做了这件事吗？";"【nǐ zhīdào shéi zuò le zhèjiàn shì ma?】
Do you know who did this?";"❈ 谁会相信这个谎言呢？";"【shéi huì xiāngxìn zhège huǎngyán ne?】
Who would believe this lie?";"🐇 魏无羡问道：“谁是你的亲人？”";"【wèiwúxiàn wèndào ： “ shéi shì nǐ de qīnrén? ”】
Wei Wuxian asked, ""Who is your family?""";"♻❈ 请问，这辆车的司机是谁？";"【qǐngwèn, zhèliàng chē de sījī shì shéi?】
Excuse me, who is the driver of this car?";"♻🐇 魏无羡和江澄常常在一起赌酒，谁输了就要喝一杯。";"【wèiwúxiàn hé jiāngchéng chángcháng zài yīqǐ dǔjiǔ, shéi shū le jiùyào hēyībēi.】
Wei Wuxian and Jiang Cheng often gamble on drinking, and the loser has to drink a cup.";"♻❈ 别得瑟了，谁都知道你的真实水平。";"【biédésè le, shéi dōu zhīdào nǐ de zhēnshí shuǐpíng.】
Stop showing off, everyone knows your real level.";"♻❈ 这个国家的首脑是谁？";"【zhège guójiā de shǒunǎo shì shéi?】
Who is the head of state of this country?"

"什么⠀";"shénme";"what?; something; anything";"什 (assorted)";"There are no other HSK words in this level (or before) using this character.";"么 (what)";"Other words using this character: 怎么 (zěnme; how); 怎么样 (zěnmeyàng; how?)";"❈ 他什么都不想做。";"【tā shénme dōu bùxiǎng zuò.】
He doesn't want to do anything.";"❈ 你在说什么？";"【nǐ zài shuō shénme?】
What are you talking about?";"❈ 我不知道要选什么。";"【wǒ bù zhīdào yàoxuǎn shénme.】
I don't know what to choose.";"🐇 魏无羡：你说什么？";"【wèiwúxiàn ： nǐ shuō shénme?】
Wei Wuxian: What did you say?";"🐇 金凌：什么？";"【jīnlíng ： shénme?】
Jin Ling: What?";"♻❈ 嘿，你在干什么？";"【hēi, nǐ zài gànshénme?】
Hey, what are you doing?";"♻❈ 这个机器的工作原理是什么？";"【zhège jīqì de gōngzuò yuánlǐ shì shénme?】
What is the working principle of this machine?";"♻🐇 温情问金凌：“你需要我帮你做些什么吗？”";"【wēnqíng wènjīnlíng ： “ nǐ xūyào wǒ bāng nǐ zuòxiē shénme ma? ”】
Wen Qing asked Jin Ling, ""Do you need me to help you with anything?""";"♻❈ 他的动机是什么？";"【tā de dòngjī shì shénme?】
What is his motive?";"♻❈ 华氏度和摄氏度有什么区别？";"【huáshìdù hé shèshìdù yǒu shénme qūbié?】
What is the difference between Fahrenheit and Celsius?"

"多少⠀";"duōshǎo";"how much?; how many?; (phone number, student ID etc) what number?";"多 (many)";"Other words using this character: 多 (duō; many)";"少 (few)";"Other words using this character: 少 (shǎo; few)";"❈ 这个问题的答案是多少？";"【zhège wèntí de dáàn shì duōshǎo?】
What is the answer to this question?";"❈ 他有多少钱？";"【tā yǒu duōshǎo qián?】
How much money does he have?";"❈ 你有多少兄弟姐妹？";"【nǐ yǒu duōshǎo xiōngdìjiěmèi?】
How many siblings do you have?";"🐇 蓝曦臣问蓝湛，你有多少位弟子？";"【lánxīchén wènlánzhàn, nǐ yǒu duōshǎo wèi dìzǐ?】
Lan Xichen asked Lan Zhan, ""How many disciples do you have?""";"🐇 温情对魏无羡说，你到底有多少秘密？";"【wēnqíng duì wèiwúxiàn shuō, nǐ dàodǐ yǒu duōshǎo mìmì?】
Wen Qing said to Wei Wuxian, ""How many secrets do you actually have?""";"♻❈ 这些数字的总和是多少？";"【zhèxiē shùzì de zǒnghé shì duōshǎo?】
What is the sum of these numbers?";"♻❈ 这个物体的重量是多少？";"【zhège wùtǐ de zhòngliàng shì duōshǎo?】
What is the weight of this object?";"♻❈ 这些数字的总数是多少？";"【zhèxiē shùzì de zǒngshù shì duōshǎo?】
What is the total of these numbers?"

"几⠀";"jǐ";"how much; how many; several; a few";"related words";"几 (jǐ)
This word is used to ask about the number or quantity of something, and is often translated as ""how many"" or ""how much."" It is used to inquire about a small or indefinite number.

少 (shǎo)
This word means ""few"" or ""little,"" and is used to describe a small quantity or number. It is used to indicate a scarcity or insufficiency of something.
For example, you can use 几 (jǐ) to ask ""How many apples do you want?"" or ""How much water do you need?"" However, you would use 少 (shǎo) to say ""There are few people in the room"" or ""There is little time left.""";"几 (how many)";"There are no other HSK words in this level (or before) using this character.";"❈ 我只剩下几块钱了。";"【wǒ zhǐ shèngxià jǐkuàiqián le.】
I only have a few dollars left.";"❈ 这里有几个人在等你。";"【zhèlǐ yǒu jǐge rén zài děng nǐ.】
There are several people waiting for you here.";"❈ 他过去几天一直在忙着准备考试。";"【tā guòqu jǐtiān yīzhí zài máng zhe zhǔnbèi kǎoshì.】
He has been busy preparing for the exam for the past few days.";"❈ 这里有几个苹果。";"【zhèlǐ yǒu jǐge píngguǒ.】
There are a few apples here.";"❈ 他已经等了几个小时了。";"【tā yǐjīng děng le jǐge xiǎoshí le.】
He has been waiting for several hours.";"❈ 我只剩下几块巧克力了。";"【wǒ zhǐ shèngxià jǐkuài qiǎokèlì le.】
I only have a few pieces of chocolate left.";"❈ 他们过了几个快乐的小时。";"【tāmen guò le jǐge kuàilè de xiǎoshí.】
They spent several happy hours.";"❈ 我只学了几个汉字。";"【wǒ zhǐxué le jǐge hànzì.】
I only learned a few Chinese characters.";"🐇 魏无羡问蓝忘机，你们家有几个哥哥？";"【wèiwúxiàn wèn lánwàngjī, nǐmen jiāyǒu jǐge gēge?】
Wei Wuxian asked Lan Wangji, ""How many older brothers do you have in your family?""";"♻❈ 今天是几号日期？";"【jīntiān shì jǐhào rìqī?】
What is the date today?";"♻❈ 这个国家曾经合并了几个省份。";"【zhège guójiā céngjīng hébìng le jǐge shěngfèn.】
This country once annexed several provinces."

"怎么⠀";"zěnme";"variant of 怎麼|怎么[zěn me5]";"怎 (how)";"Other words using this character: 怎么样 (zěnmeyàng; how?)";"么 (what)";"Other words using this character: 什么 (shénme; what); 怎么样 (zěnmeyàng; how?)";"❈ 你怎么会知道？";"【nǐ zěnme huì zhīdào?】
How would you know?";"❈ 这个怎么做？";"【zhège zěnme zuò?】
How is this done?";"❈ 你怎么了？";"【nǐ zěnme le?】
What's wrong with you?";"🐇 魏无羡：你怎么了？";"【wèiwúxiàn ： nǐ zěnme le?】
Wei Wuxian: What's wrong with you?";"🐇 蓝忘机：你怎么会这么做？";"【lánwàngjī ： nǐ zěnme huì zhème zuò?】
Lan Wangji: How could you do this?";"♻🐇 金凌不怎么能吃辣椒，但是他喜欢吃麻辣烫。";"【jīnlíng bùzěnme néng chī làjiāo, dànshì tā xǐhuan chī málàtàng.】
Jin Ling can't eat a lot of hot peppers, but he likes to eat spicy hot pot.";"♻❈ 我不知道怎么办才好。";"【wǒ bù zhīdào zěnmebàn cái hǎo.】
I don't know what to do.";"♻❈ 这件事情出了问题，怎么办？";"【zhèjiàn shìqing chū le wèntí, zěnmebàn?】
There is a problem with this matter, what should we do?";"♻❈ 怎么办，我迷路了。";"【zěnmebàn, wǒ mílù le.】
What should I do, I'm lost.";"♻❈ 他问我怎么办，我也没办法。";"【tā wèn wǒ zěnmebàn, wǒ yě méi bànfǎ.】
He asked me what to do, but I have no idea either."

"怎么样⠀";"zěnmeyàng";"how?; how about?; how was it?; how are things?";"怎 (how)";"Other words using this character: 怎么 (zěnme; how)";"么 (what)";"Other words using this character: 什么 (shénme; what); 怎么 (zěnme; how)";"样 (appearance)";"There are no other HSK words in this level (or before) using this character.";"❈ 你觉得这件衣服怎么样？";"【nǐ juéde zhèjiàn yīfú zěnmeyàng?】
How do you feel about this piece of clothing?";"❈ 今天的考试怎么样？";"【jīntiān de kǎoshì zěnmeyàng?】
How was today's exam?";"❈ 你的新工作怎么样？";"【nǐ de xīn gōngzuò zěnmeyàng?】
How is your new job?";"🐇 温情问蓝湛：“怎么样？你觉得我的药方有效吗？”";"【wēnqíng wènlánzhàn ： “ zěnmeyàng? nǐ juéde wǒ de yàofāng yǒuxiào ma? ”】
Wen Qing asked Lan Zhan, ""How is it? Do you think my prescription is effective?""";"🐇 魏无羡问蓝忘机：“怎么样？我们的计划进行得如何？”";"【wèiwúxiàn wèn lánwàngjī ： “ zěnmeyàng? wǒmen de jìhuà jìnxíng dé rúhé? ”】
Wei Wuxian asked Lan Wangji, ""How is it? How is our plan going?""";"♻❈ 你尝一尝这个菜怎么样？";"【nǐ chángyīcháng zhège cài zěnmeyàng?】
Try this dish and see how it tastes.";"♻❈ 你觉得这个问题怎么样？";"【nǐ juéde zhège wèntí zěnmeyàng?】
What do you think of this issue?";"♻❈ 这个月的销售指标完成得怎么样？";"【zhège yuè de xiāoshòu zhǐbiāo wánchéng dé zěnmeyàng?】
How is the completion of this month's sales target?";"♻❈ 这个餐厅的食物不怎么样。";"【zhège cāntīng de shíwù bùzěnmeyàng.】
There's nothing great about the food in this restaurant.";"♻❈ 他的表现不怎么样。";"【tā de biǎoxiàn bùzěnmeyàng.】
His performance is very indifferent.";"♻❈ 这部电影不怎么样。";"【zhèbù diànyǐng bùzěnmeyàng.】
This movie is not up to much.";"♻🐇 金凌的表现不怎么样，让他感到很失望。";"【jīnlíng de biǎoxiàn bùzěnmeyàng, ràng tā gǎndào hěn shīwàng.】
Jin Ling's performance is not up to much, which disappoints him."

"一⠀";"yī";"one; single; a (article); as soon as; entire; whole; all; throughout; ""one"" radical in Chinese characters (Kangxi radical 1); also pr. [yāo] for greater clarity when spelling out numbers digit by digit";"一 (one)";"Other words using this character: 一点儿 (yīdiǎnr; a little)";"🐇 魏无羡一边吃饭一边给蓝忘机讲笑话。";"【wèiwúxiàn yībiān chīfàn yībiān gěi lánwàngjī jiǎng xiàohuà.】
Wei Wuxian tells jokes to Lan Wangji while eating.";"🐇 温情一直对温宁说，一定要保护好自己。";"【wēnqíng yīzhí duì wēnníng shuō, yīdìng yào bǎohù hǎo zìjǐ.】
Wen Qing always tells Wen Ning to take good care of himself.";"♻❈ 它是一只小猫。";"【tā shì yīzhī xiǎomāo.】
It is a little cat.";"♻❈ 假如你不来，我就一个人去。";"【jiǎrú nǐ bùlái, wǒ jiù yīgè rénqù.】
If you don't come, I'll go alone.";"♻🐇 假如魏无羡还在，一切也许会不同。";"【jiǎrú wèiwúxiàn hái zài, yīqiè yěxǔ huì bùtóng.】
If Wei Wuxian were still here, everything might be different.";"♻🐇 她的眼神中透露出一丝忧伤。";"【tā de yǎnshén zhōng tòulù chū yīsī yōushāng.】
There is a hint of sadness in her eyes.";"♻❈ 他有一个儿子。";"【tā yǒu yīgè érzi.】
He has a son."

"二⠀";"èr";"two; 2; (Beijing dialect) stupid";"二 (two)";"There are no other HSK words in this level (or before) using this character.";"🐇 金凌对数学很有天赋，所以他对二加二等于四的问题很轻松。";"【jīnlíngduì shùxué hěn yǒu tiānfù, suǒyǐ tā duì èrjiā èr děngyú sì de wèntí hěn qīngsōng.】
Jin Ling is very talented in mathematics, so he finds the problem of two plus two equals four very easy.";"🐇 魏无羡的二愣子形象让他在亲朋好友中颇受欢迎。";"【wèiwúxiàn de èrlèngzi xíngxiàng ràng tā zài qīnpénghǎoyǒu zhōng pōshòuhuānyíng.】
Wei Wuxian's silly and carefree image makes him quite popular among his relatives and friends.";"♻🐇 蓝曦臣和蓝曦臣兄弟二人关系紧密，形影不离。";"【lánxīchén hé lánxīchén xiōngdìèrrén guānxi jǐnmì, xíngyǐngbùlí.】
Lan Xichen and his brother are inseparably close, always together.";"♻❈ 二氧化碳的排放量越来越多。";"【èryǎnghuàtàn de páifàngliàng yuèláiyuè duō.】
The emission of carbon dioxide is increasing.";"♻❈ 这个实验室正在研究二氧化碳的排放。";"【zhège shíyànshì zhèngzài yánjiū èryǎnghuàtàn de páifàng.】
This laboratory is researching the emission of carbon dioxide.";"♻❈ 二氧化碳是一种温室气体。";"【èryǎnghuàtàn shì yīzhǒng wēnshì qìtǐ.】
Carbon dioxide is a greenhouse gas.";"♻❈ 我们应该减少二氧化碳的排放。";"【wǒmen yīnggāi jiǎnshǎo èryǎnghuàtàn de páifàng.】
We should reduce the emission of carbon dioxide.";"♻🐇 蓝忘机：二氧化碳是温室效应的主要原因之一。";"【lánwàngjī ： èryǎnghuàtàn shì wēnshìxiàoyìng de zhǔyào yuányīn zhīyī.】
Lan Wangji: Carbon dioxide is one of the main causes of the greenhouse effect.";"♻🐇 金凌：我们应该减少二氧化碳的排放，保护环境。";"【jīnlíng ： wǒmen yīnggāi jiǎnshǎo èryǎnghuàtàn de páifàng, bǎohùhuánjìng.】
Jin Ling: We should reduce the emission of carbon dioxide to protect the environment.";"♻🐇 蓝忘机制造了一把独一无二的琴。";"【lánwàngjī zhìzào le yībǎ dúyīwúèr de qín.】
Lan Wangji manufactured a unique qin."

"三⠀";"sān";"three; 3";"三 (three)";"There are no other HSK words in this level (or before) using this character.";"❈ 她有三个孩子。";"【tā yǒu sānge háizi.】
She has three children.";"❈ 这个数字是三。";"【zhège shùzì shì sān.】
This number is three.";"❈ 三是一个奇数。";"【sānshì yīgè jīshù.】
Three is an odd number.";"🐇 魏无羡总是喜欢用三枪两剑的方式解决问题。";"【wèiwúxiàn zǒngshì xǐhuan yòng sānqiāng liǎngjiàn de fāngshì jiějuéwèntí.】
Wei Wuxian always likes to solve problems using the method of ""three shots, two swords.""";"🐇 蓝忘机的房间号码是三号。";"【lánwàngjī de fángjiān hàomǎ shì sānhào.】
Lan Wangji's room number is three.";"♻❈ 请在三天以内完成这项工作。";"【qǐng zài sāntiān yǐnèi wánchéng zhèxiàng gōngzuò.】
Please complete this task within three days.";"♻❈ 我喜欢吃三文鱼寿司。";"【wǒ xǐhuan chī sānwényú shòusī.】
I like to eat salmon sushi.";"♻❈ 她烤的三文鱼非常美味。";"【tā kǎo de sānwényú fēicháng měiwèi.】
The salmon she grilled is very delicious.";"♻❈ 三文鱼是一种很健康的食材。";"【sānwényú shì yīzhǒng hěn jiànkāng de shícái.】
Salmon is a very healthy ingredient.";"♻❈ 这家餐厅的三文鱼做得非常美味。";"【zhèjiā cāntīng de sānwényú zuò dé fēicháng měiwèi.】
The salmon in this restaurant is very delicious."

"四⠀";"sì";"four; 4";"四 (four)";"There are no other HSK words in this level (or before) using this character.";"❈ 她四岁的时候学会了游泳。";"【tā sìsuì de shíhou xuéhuì le yóuyǒng.】
She learned to swim when she was four years old.";"❈ 这个正方形有四条边。";"【zhège zhèngfāngxíng yǒu sìtiáo biān.】
This square has four sides.";"❈ 四是一个偶数。";"【sìshì yīgè ǒushù.】
Four is an even number.";"🐇 蓝忘机每天早晨都会弹奏四首曲子，以表达对过往的思念。";"【lánwàngjī měitiān zǎochén dōu huì tánzòu sìshǒu qǔzi, yǐ biǎodá duì guòwǎng de sīniàn.】
Lan Wangji plays four tunes every morning to express his longing for the past.";"🐇 魏无羡和江澄一起度过了四个春秋。";"【wèiwúxiàn hé jiāngchéng yīqǐ dùguò le sìge chūnqiū.】
Wei Wuxian and Jiang Cheng spent four seasons together.";"♻🐇 蓝忘机警惕地看着四周，寻找潜在的危险。";"【lánwàngjī jǐngtì dì kànzhe sìzhōu, xúnzhǎo qiánzài de wēixiǎn.】
Lan Wangji vigilantly looks around, searching for potential danger.";"♻🐇 魏无羡的敌人遍布五湖四海。";"【wèiwúxiàn de dírén biànbù wǔhúsìhǎi.】
Wei Wuxian's enemies are everywhere.";"♻🐇 魏无羡来到了一个陌生的地方，四处张望。";"【wèiwúxiàn láidào le yīgè mòshēng de dìfāng, sìchùzhāngwàng.】
Wei Wuxian arrived at a strange place and looked around.";"♻🐇 魏无羡和江澄小时候经常迁徙，跟着父母四处奔波。";"【wèiwúxiàn hé jiāngchéng xiǎoshíhou jīngcháng qiānxǐ, gēnzhe fùmǔ sìchùbēnbō.】
Wei Wuxian and Jiang Cheng used to migrate frequently, following their parents around.";"♻🐇 江澄为了找到姐姐，四处奔波。";"【jiāngchéng wèile zhǎodào jiějie, sìchùbēnbō.】
Jiang Cheng travels around to find his sister.";"♻❈ 丢三落四的人需要更多的注意力。";"【diūsānlàsì de rén xūyào gēng duō de zhùyìlì.】
Forgetful people need more attention.";"♻❈ 她丢三落四的习惯让她很烦恼。";"【tā diūsānlàsì de xíguàn ràng tā hěn fánnǎo.】
Her forgetful habit makes her very annoyed."

"五⠀";"wǔ";"five; 5";"五 (five)";"There are no other HSK words in this level (or before) using this character.";"❈ 这个星期有五天上班。";"【zhège xīngqī yǒu wǔtiān shàngbān.】
This week has five working days.";"❈ 五是一个质数。";"【wǔshì yīgè zhìshù.】
Five is a prime number.";"❈ 他五点钟就起床了。";"【tā wǔdiǎnzhōng jiù qǐchuáng le.】
He got up at five o'clock.";"🐇 金凌的家族有五代人都在云深不知处修行。";"【jīnlíng de jiāzú yǒu wǔdài rén dōu zài yúnshēn bùzhī chù xiūxíng.】
Jin Ling's family has five generations of cultivators practicing in the Cloud Recesses.";"🐇 魏无羡和蓝忘机的缘分经历了五百年的轮回。";"【wèiwúxiàn hé lánwàngjī de yuánfèn jīnglì le wǔbǎinián de lúnhuí.】
